company_name,fu_id,zone,product,start_time_local,end_time_local,availability_mw_req,utilisation_mw_req,availability_price,utilisation_price,availability_mwh_req,utilisation_mwh_req,technology,dispatch_type,hours_requested,dispatch_method,start_time_utc,end_time_utc,time_utc
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day Ahead,2025-02-07T18:30:00+00:00,2025-02-07T19:00:00+00:00,0.0,0.029,0.0,596.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-02-07 18:30:00+00:00,2025-02-07 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day Ahead,2025-02-07T18:00:00+00:00,2025-02-07T18:30:00+00:00,0.0,0.014,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-02-07 18:00:00+00:00,2025-02-07 18:30:00+00:00,18:00:00+00:00
Axle Energy Limited,buckingham-road-da-ev-portfolio,Buckingham Road,Day Ahead,2025-02-07T17:00:00+00:00,2025-02-07T19:00:00+00:00,0.0,0.07,0.0,598.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-02-07 17:00:00+00:00,2025-02-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2025-02-07T17:00:00+00:00,2025-02-07T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-02-07 17:00:00+00:00,2025-02-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2025-02-07T17:00:00+00:00,2025-02-07T19:00:00+00:00,0.0,0.06,0.0,238.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-02-07 17:00:00+00:00,2025-02-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,brockenhurst-mill-hill-total-da-ev-portfolio,Brockenhurst Mill Hill Total,Day Ahead,2025-02-06T17:00:00+00:00,2025-02-06T19:00:00+00:00,0.0,0.06,0.0,358.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-02-06 17:00:00+00:00,2025-02-06 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-battery-portfolio,Worthing Grid A,Day Ahead,2025-02-06T17:00:00+00:00,2025-02-06T19:00:00+00:00,0.0,0.12,0.0,740.0,0.0,0.24,Battery,demand_turn_down,2.0,epex,2025-02-06 17:00:00+00:00,2025-02-06 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2025-02-05T17:00:00+00:00,2025-02-05T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-02-05 17:00:00+00:00,2025-02-05 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day Ahead,2025-02-04T18:30:00+00:00,2025-02-04T19:00:00+00:00,0.0,0.029,0.0,596.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-02-04 18:30:00+00:00,2025-02-04 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day Ahead,2025-02-04T18:30:00+00:00,2025-02-04T19:00:00+00:00,0.0,0.016,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-02-04 18:30:00+00:00,2025-02-04 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day Ahead,2025-02-04T17:00:00+00:00,2025-02-04T17:30:00+00:00,0.0,0.022,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-02-04 17:00:00+00:00,2025-02-04 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day Ahead,2025-02-04T17:00:00+00:00,2025-02-04T17:30:00+00:00,0.0,0.012,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-02-04 17:00:00+00:00,2025-02-04 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,wrotham-da-ev-portfolio,Wrotham,Day Ahead,2025-02-04T17:00:00+00:00,2025-02-04T19:00:00+00:00,0.0,0.05,0.0,598.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-02-04 17:00:00+00:00,2025-02-04 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-31T18:00:00+00:00,2025-01-31T18:30:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-31 18:00:00+00:00,2025-01-31 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-31T17:30:00+00:00,2025-01-31T18:00:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-31 17:30:00+00:00,2025-01-31 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,brockenhurst-mill-hill-total-da-ev-portfolio,Brockenhurst Mill Hill Total,Day Ahead,2025-01-31T17:00:00+00:00,2025-01-31T19:00:00+00:00,0.0,0.06,0.0,358.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-31 17:00:00+00:00,2025-01-31 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2025-01-31T17:00:00+00:00,2025-01-31T19:00:00+00:00,0.0,0.4,0.0,238.0,0.0,0.8,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-31 17:00:00+00:00,2025-01-31 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-TROW-DA-9DB3,Trowse Grid 33,Day Ahead,2025-01-31T17:00:00+00:00,2025-01-31T19:00:00+00:00,0.0,0.07,0.0,240.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-31 17:00:00+00:00,2025-01-31 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,chartham-da-ev-portfolio,Chartham,Day Ahead,2025-01-30T17:00:00+00:00,2025-01-30T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-30 17:00:00+00:00,2025-01-30 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day Ahead,2025-01-30T17:00:00+00:00,2025-01-30T17:30:00+00:00,0.0,0.03,0.0,358.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-30 17:00:00+00:00,2025-01-30 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-29T17:30:00+00:00,2025-01-29T18:00:00+00:00,0.0,0.01,0.0,596.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-29 17:30:00+00:00,2025-01-29 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,hendon-way-da-ev-portfolio,Hendon Way,Day Ahead,2025-01-29T17:00:00+00:00,2025-01-29T19:00:00+00:00,0.0,0.06,0.0,598.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-29 17:00:00+00:00,2025-01-29 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-battery-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-29T17:00:00+00:00,2025-01-29T19:00:00+00:00,0.0,0.13,0.0,598.0,0.0,0.26,Battery,demand_turn_down,2.0,epex,2025-01-29 17:00:00+00:00,2025-01-29 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-29T17:00:00+00:00,2025-01-29T19:00:00+00:00,0.0,0.22,0.0,598.0,0.0,0.44,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-29 17:00:00+00:00,2025-01-29 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day Ahead,2025-01-28T18:30:00+00:00,2025-01-28T19:00:00+00:00,0.0,0.01,0.0,238.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-28 18:30:00+00:00,2025-01-28 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day Ahead,2025-01-28T17:00:00+00:00,2025-01-28T17:30:00+00:00,0.0,0.01,0.0,238.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-28 17:00:00+00:00,2025-01-28 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-27T18:30:00+00:00,2025-01-27T19:00:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-27 18:30:00+00:00,2025-01-27 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day Ahead,2025-01-27T18:30:00+00:00,2025-01-27T19:00:00+00:00,0.0,0.03,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-27 18:30:00+00:00,2025-01-27 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -WORT-DA-7064,Worthing Grid A,Day Ahead,2025-01-27T18:00:00+00:00,2025-01-27T18:30:00+00:00,0.0,0.03,0.0,738.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-27 18:00:00+00:00,2025-01-27 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-27T17:30:00+00:00,2025-01-27T18:00:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-27 17:30:00+00:00,2025-01-27 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day Ahead,2025-01-27T17:30:00+00:00,2025-01-27T18:00:00+00:00,0.0,0.03,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-27 17:30:00+00:00,2025-01-27 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -WORT-DA-7064,Worthing Grid A,Day Ahead,2025-01-27T17:30:00+00:00,2025-01-27T18:00:00+00:00,0.0,0.02,0.0,738.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-27 17:30:00+00:00,2025-01-27 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2025-01-27T17:00:00+00:00,2025-01-27T19:00:00+00:00,0.0,0.4,0.0,238.0,0.0,0.8,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-27 17:00:00+00:00,2025-01-27 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2025-01-27T17:00:00+00:00,2025-01-27T19:00:00+00:00,0.0,0.32,0.0,740.0,0.0,0.64,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-27 17:00:00+00:00,2025-01-27 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day Ahead,2025-01-26T18:00:00+00:00,2025-01-26T18:30:00+00:00,0.0,0.04,0.0,358.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-26 18:00:00+00:00,2025-01-26 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-26T18:00:00+00:00,2025-01-26T18:30:00+00:00,0.0,0.02,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-26 18:00:00+00:00,2025-01-26 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-26T17:30:00+00:00,2025-01-26T18:00:00+00:00,0.0,0.01,0.0,596.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-26 17:30:00+00:00,2025-01-26 18:00:00+00:00,17:30:00+00:00
Ohme,Sundon Little Barford,Sundon Little Barford,Day Ahead,2025-01-26T17:00:00+00:00,2025-01-26T19:00:00+00:00,0.0,0.07,0.0,360.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-26 17:00:00+00:00,2025-01-26 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day Ahead,2025-01-25T18:00:00+00:00,2025-01-25T18:30:00+00:00,0.0,0.02,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-25 18:00:00+00:00,2025-01-25 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day Ahead,2025-01-25T17:00:00+00:00,2025-01-25T17:30:00+00:00,0.0,0.02,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-25 17:00:00+00:00,2025-01-25 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2025-01-25T17:00:00+00:00,2025-01-25T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-25 17:00:00+00:00,2025-01-25 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2025-01-25T17:00:00+00:00,2025-01-25T19:00:00+00:00,0.0,0.06,0.0,238.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-25 17:00:00+00:00,2025-01-25 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day Ahead,2025-01-25T17:00:00+00:00,2025-01-25T17:30:00+00:00,0.0,0.01,0.0,238.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-25 17:00:00+00:00,2025-01-25 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,wrotham-da-ev-portfolio,Wrotham,Day Ahead,2025-01-25T17:00:00+00:00,2025-01-25T19:00:00+00:00,0.0,0.05,0.0,598.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-25 17:00:00+00:00,2025-01-25 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-24T18:30:00+00:00,2025-01-24T19:00:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-24 18:30:00+00:00,2025-01-24 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-24T18:00:00+00:00,2025-01-24T18:30:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-24 18:00:00+00:00,2025-01-24 18:30:00+00:00,18:00:00+00:00
Axle Energy Limited,brockenhurst-mill-hill-total-da-ev-portfolio,Brockenhurst Mill Hill Total,Day Ahead,2025-01-24T17:00:00+00:00,2025-01-24T19:00:00+00:00,0.0,0.06,0.0,358.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-24 17:00:00+00:00,2025-01-24 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2025-01-24T17:00:00+00:00,2025-01-24T19:00:00+00:00,0.0,0.4,0.0,238.0,0.0,0.8,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-24 17:00:00+00:00,2025-01-24 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day Ahead,2025-01-22T18:00:00+00:00,2025-01-22T18:30:00+00:00,0.0,0.02,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-22 18:00:00+00:00,2025-01-22 18:30:00+00:00,18:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2025-01-22T17:00:00+00:00,2025-01-22T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-22 17:00:00+00:00,2025-01-22 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day Ahead,2025-01-22T17:00:00+00:00,2025-01-22T17:30:00+00:00,0.0,0.02,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-22 17:00:00+00:00,2025-01-22 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day Ahead,2025-01-21T17:30:00+00:00,2025-01-21T18:00:00+00:00,0.0,0.01,0.0,238.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-21 17:30:00+00:00,2025-01-21 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,buckingham-road-da-ev-portfolio,Buckingham Road,Day Ahead,2025-01-21T17:00:00+00:00,2025-01-21T19:00:00+00:00,0.0,0.07,0.0,598.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-21 17:00:00+00:00,2025-01-21 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2025-01-21T17:00:00+00:00,2025-01-21T19:00:00+00:00,0.0,0.06,0.0,238.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-21 17:00:00+00:00,2025-01-21 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-20T17:30:00+00:00,2025-01-20T18:00:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-20 17:30:00+00:00,2025-01-20 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,brockenhurst-mill-hill-total-da-ev-portfolio,Brockenhurst Mill Hill Total,Day Ahead,2025-01-20T17:00:00+00:00,2025-01-20T19:00:00+00:00,0.0,0.06,0.0,358.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-20 17:00:00+00:00,2025-01-20 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day Ahead,2025-01-20T17:00:00+00:00,2025-01-20T17:30:00+00:00,0.0,0.01,0.0,176.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-20 17:00:00+00:00,2025-01-20 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,manton-lane-da-ev-portfolio,Manton Lane,Day Ahead,2025-01-20T17:00:00+00:00,2025-01-20T19:00:00+00:00,0.0,0.1,0.0,598.0,0.0,0.2,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-20 17:00:00+00:00,2025-01-20 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day Ahead,2025-01-20T17:00:00+00:00,2025-01-20T17:30:00+00:00,0.0,0.02,0.0,236.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-20 17:00:00+00:00,2025-01-20 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2025-01-20T17:00:00+00:00,2025-01-20T19:00:00+00:00,0.0,0.32,0.0,740.0,0.0,0.64,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-20 17:00:00+00:00,2025-01-20 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-19T18:00:00+00:00,2025-01-19T18:30:00+00:00,0.0,0.02,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-19 18:00:00+00:00,2025-01-19 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-19T17:30:00+00:00,2025-01-19T18:00:00+00:00,0.0,0.01,0.0,596.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-19 17:30:00+00:00,2025-01-19 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2025-01-19T17:00:00+00:00,2025-01-19T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-19 17:00:00+00:00,2025-01-19 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day Ahead,2025-01-19T17:00:00+00:00,2025-01-19T17:30:00+00:00,0.0,0.03,0.0,358.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-19 17:00:00+00:00,2025-01-19 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-battery-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-19T17:00:00+00:00,2025-01-19T19:00:00+00:00,0.0,0.13,0.0,598.0,0.0,0.26,Battery,demand_turn_down,2.0,epex,2025-01-19 17:00:00+00:00,2025-01-19 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-19T17:00:00+00:00,2025-01-19T17:30:00+00:00,0.0,0.01,0.0,596.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-19 17:00:00+00:00,2025-01-19 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day Ahead,2025-01-18T17:00:00+00:00,2025-01-18T19:00:00+00:00,0.0,0.19,0.0,598.0,0.0,0.38,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-18 17:00:00+00:00,2025-01-18 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day Ahead,2025-01-18T17:00:00+00:00,2025-01-18T19:00:00+00:00,0.0,0.06,0.0,238.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-18 17:00:00+00:00,2025-01-18 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day Ahead,2025-01-17T17:30:00+00:00,2025-01-17T18:00:00+00:00,0.0,0.03,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-17 17:30:00+00:00,2025-01-17 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,cockfosters-da-ev-portfolio,Cockfosters,Day Ahead,2025-01-17T17:00:00+00:00,2025-01-17T19:00:00+00:00,0.0,0.07,0.0,178.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-17 17:00:00+00:00,2025-01-17 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2025-01-17T17:00:00+00:00,2025-01-17T19:00:00+00:00,0.0,0.32,0.0,238.0,0.0,0.64,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-17 17:00:00+00:00,2025-01-17 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day Ahead,2025-01-16T18:30:00+00:00,2025-01-16T19:00:00+00:00,0.0,0.04,0.0,358.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-16 18:30:00+00:00,2025-01-16 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day Ahead,2025-01-16T18:00:00+00:00,2025-01-16T18:30:00+00:00,0.0,0.04,0.0,358.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-16 18:00:00+00:00,2025-01-16 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -WORT-DA-7064,Worthing Grid A,Day Ahead,2025-01-16T17:30:00+00:00,2025-01-16T18:00:00+00:00,0.0,0.02,0.0,738.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-16 17:30:00+00:00,2025-01-16 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,manton-lane-da-ev-portfolio,Manton Lane,Day Ahead,2025-01-16T17:00:00+00:00,2025-01-16T19:00:00+00:00,0.0,0.07,0.0,598.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-16 17:00:00+00:00,2025-01-16 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day Ahead,2025-01-16T17:00:00+00:00,2025-01-16T17:30:00+00:00,0.0,0.03,0.0,358.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-16 17:00:00+00:00,2025-01-16 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -WORT-DA-7064,Worthing Grid A,Day Ahead,2025-01-16T17:00:00+00:00,2025-01-16T17:30:00+00:00,0.0,0.02,0.0,738.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-01-16 17:00:00+00:00,2025-01-16 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,hendon-way-da-ev-portfolio,Hendon Way,Day Ahead,2025-01-15T17:00:00+00:00,2025-01-15T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-15 17:00:00+00:00,2025-01-15 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day Ahead,2025-01-13T17:00:00+00:00,2025-01-13T19:00:00+00:00,0.0,0.29,0.0,740.0,0.0,0.58,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-13 17:00:00+00:00,2025-01-13 19:00:00+00:00,17:00:00+00:00
Ohme,Sundon Little Barford,Sundon Little Barford,Day Ahead,2025-01-12T17:00:00+00:00,2025-01-12T19:00:00+00:00,0.0,0.07,0.0,360.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-12 17:00:00+00:00,2025-01-12 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-battery-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-01-12T17:00:00+00:00,2025-01-12T19:00:00+00:00,0.0,0.07,0.0,598.0,0.0,0.14,Battery,demand_turn_down,2.0,epex,2025-01-12 17:00:00+00:00,2025-01-12 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,buckingham-road-da-ev-portfolio,Buckingham Road,Day Ahead,2025-01-11T17:00:00+00:00,2025-01-11T19:00:00+00:00,0.0,0.07,0.0,598.0,0.0,0.14,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-11 17:00:00+00:00,2025-01-11 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day Ahead,2025-01-11T17:00:00+00:00,2025-01-11T19:00:00+00:00,0.0,0.13,0.0,598.0,0.0,0.26,EV Charger DSR,demand_turn_down,2.0,epex,2025-01-11 17:00:00+00:00,2025-01-11 19:00:00+00:00,17:00:00+00:00
